Date,Equal Weight,Custom Weight,SPY Benchmark
2022-12-07,21198.84905114011,19792.51110907279,12637.042721164431
2022-12-08,21832.036445439084,20244.331577754572,12736.039632979362
2022-12-09,21677.58575656243,20112.08917992138,12640.902179578843
2022-12-12,22231.730596309488,20602.695676690786,12823.149000652702
2022-12-13,22638.361622905188,20928.708636960924,12920.218759667912
2022-12-14,22363.75267990166,20716.245910876914,12837.610891154558
2022-12-15,21472.00638969262,19894.23956027031,12523.581857721652
2022-12-16,21082.629348110193,19550.746020549745,12375.728015463337
2022-12-19,20714.614959817125,19216.017091687732,12270.784755170125
2022-12-20,20677.93764042898,19215.14778120947,12287.576748602552
2022-12-21,21095.278182592563,19581.13873222285,12471.305519262505
2022-12-22,20253.42471057567,18919.205115821034,12293.390154454542
2022-12-23,20191.304670770827,18882.3797653949,12364.10429544834
2022-12-27,19567.759320992536,18452.09632928642,12315.345268489431
2022-12-28,19261.460231546473,18127.707961020576,12162.29120536085
2022-12-29,19880.07550203986,18679.893922160685,12381.217824535051
2022-12-30,19868.707036664287,18664.261097469785,12348.602566885027
2023-01-03,19478.84774897952,18301.163249736474,12296.617877753324
2023-01-04,19458.646986915082,18167.4183076632,12391.549218554941
2023-01-05,18984.774890147426,17755.741047469433,12250.119906004353
2023-01-06,19555.711177655325,18248.639580448307,12531.041072675864
2023-01-09,19983.18818144778,18538.4409198773,12523.936371391761
2023-01-10,20183.380689685942,18694.637326657597,12611.767133161253
2023-01-11,20567.76257933608,19100.25146182754,12771.276642887397
2023-01-12,20861.84733701504,19306.217605142632,12817.774614636368
2023-01-13,21116.624232572773,19498.413727579336,12867.499279121128
2023-01-17,21545.685155166637,19788.527872026432,12843.93030343685
2023-01-18,21239.597916934228,19523.84072572573,12641.14848413453
2023-01-19,20876.901407072335,19261.284832324836,12549.124361540406
2023-01-20,21705.202922358585,19931.542748806518,12782.902424028383
2023-01-23,22495.46061484537,20499.794845245182,12936.278022811248
2023-01-24,22582.353996700487,20579.43647046282,12922.396339275296
2023-01-25,22525.160898906044,20504.500218258843,12927.237924223467
2023-01-26,23053.044673216955,20979.477828047417,13069.312369208612
2023-01-27,23381.635044968018,21219.022748586565,13099.340913742435
2023-01-30,22593.582814529924,20611.516292490352,12934.986727379131
2023-01-31,22967.157539511485,20939.80510717038,13125.175066888629
2023-02-01,23731.209211458605,21474.343908364317,13264.668982135538
2023-02-02,24684.58908112364,22352.51237670318,13457.760417600548
2023-02-03,24460.17595657851,22234.069027875303,13314.717243400572
2023-02-06,24259.88044950798,22017.9066456421,13233.34605048062
2023-02-07,25170.984965580898,22783.842415854888,13406.41983034041
2023-02-08,25008.953844184303,22601.269027427566,13259.823274935387
2023-02-09,24903.69351171831,22460.24579690956,13144.871186839564
2023-02-10,24509.317157019705,22249.01112913436,13175.546924933935
2023-02-13,25119.13847300377,22803.869789537195,13330.214849711903
2023-02-14,25564.618734290092,23041.541701982955,13324.079908205627
2023-02-15,25538.19579453194,23054.490272901552,13367.35118721881
2023-02-16,24937.82533384141,22558.457095993894,13183.295728089599
2023-02-17,24513.42889704102,22223.677711950364,13150.362026474273
2023-02-21,23844.71492804932,21648.50599537446,12886.555419452472
2023-02-22,23869.34248057009,21654.583272438023,12868.793666242218
2023-02-23,25114.2552970981,22402.61078462533,12937.248813152064
2023-02-24,24647.436418710935,21974.48346911655,12799.048254463254
2023-02-27,24822.042909700696,22120.709617276276,12842.641069130723
2023-02-28,24668.69924292258,22010.37555483492,12795.171276477937
2023-03-01,24264.236808995072,21675.542199685897,12746.091744427737
2023-03-02,24676.09263959711,21999.39110877224,12845.222629431952
2023-03-03,25304.85735830126,22563.35954362531,13051.230110907063
2023-03-06,25394.810802030697,22723.076644631492,13060.272270620831
2023-03-07,25088.286871356966,22444.50748507414,12860.07407274573
2023-03-08,25464.21550819948,22675.952570736514,12881.062518691775
2023-03-09,25029.935378757134,22351.605245190083,12643.410569907459
2023-03-10,24623.12672112839,22005.512512038877,12460.973094679617
2023-03-13,24908.34771737631,22311.20090774007,12443.214433158346
2023-03-14,25646.55724472399,22891.54222959721,12648.900378979173
2023-03-15,25880.01803348028,23110.206422556807,12569.790241269164
2023-03-16,26858.489728415825,23908.223262268577,12790.327630403774
2023-03-17,26978.853017148267,24002.346012199963,12640.77438976752
2023-03-20,26947.55520389064,23936.27653958775,12762.32414215415
2023-03-21,27209.687818553783,24160.419028915996,12929.898837875271
2023-03-22,27170.882920801945,24069.45772439041,12709.491299677971
2023-03-23,27660.024792968135,24457.931883299912,12743.849239351699
2023-03-24,27693.532372213824,24567.60367856754,12827.475304103622
2023-03-27,27356.703224218836,24254.535809338446,12851.459596674686
2023-03-28,27240.873413048128,24153.42564467466,12822.614138458555
2023-03-29,27792.1301084456,24634.968162911733,13008.987333762403
2023-03-30,28137.641283178065,24929.628862510683,13085.15830581209
2023-03-31,28559.659231152422,25306.57279785908,13269.5888898713
2023-04-03,28662.079142099057,25381.220807888854,13320.154493759574
2023-04-04,28454.445797475215,25253.520688701286,13246.25282142378
2023-04-05,28055.939371067503,24934.342948148198,13211.571284969776
2023-04-06,28400.39626790123,25272.75996450866,13263.106648635876
2023-04-10,28367.218359597904,25136.003766419868,13276.721416356251
2023-04-11,27940.518051818533,24757.02485827887,13280.285103191241
2023-04-12,27690.66331762248,24614.192791124475,13226.156843030973
2023-04-13,28201.04703726376,25164.554499771515,13401.833825014875
2023-04-14,28165.965070302926,25070.884018189445,13369.095930368505
2023-04-17,28339.99224404768,25211.045226018505,13417.06863776261
2023-04-18,28629.469323025267,25395.887601197985,13425.819148148932
2023-04-19,28789.68130345421,25517.96135577361,13423.551909561027
