Date,Equal Weight,Custom Weight,SPY Benchmark
2020-06-26,-0.02868085598499851,-0.027356908776364278,-0.023751357717951338
2020-06-29,0.012903210632305854,0.014500769497460686,0.014697277564463818
2020-06-30,0.022087047772365143,0.02003158633270501,0.012809519673488312
2020-07-01,0.0024504554152561253,0.0022614514096618524,0.007004877901997109
2020-07-02,0.005417171849935916,0.004774472162635446,0.005507335216423881
2020-07-06,0.023963982159006452,0.024033663178206943,0.015436608166106147
2020-07-07,-0.003809003596090673,-0.005231451419566158,-0.010313811541660667
2020-07-08,0.026718257317555283,0.02508747831529781,0.007648711001464248
2020-07-09,0.013327271255763568,0.010256608604674878,-0.005692884413285526
2020-07-10,-0.0013714713644132903,-0.0010795714524924006,0.01021093104042925
2020-07-13,-0.0254165100025003,-0.02235038136345464,-0.00865933440333766
2020-07-14,0.018345476662922,0.015553311138845505,0.012959156060248889
2020-07-15,-0.003013828884110577,-0.0007304084504028641,0.009187340468697958
2020-07-16,-0.013717831404551665,-0.01465248715184211,-0.003293448223919526
2020-07-17,-0.00017805762802998923,-0.0015309056399276603,0.0028991792218566736
2020-07-20,0.03145637727787339,0.03168483592865488,0.008081359722738712
2020-07-21,-0.014869965323083007,-0.01437609457110054,0.0021276513132726382
2020-07-22,0.009284919723708002,0.009007042409292954,0.005691871189398512
2020-07-23,-0.039537328945757524,-0.041524544896239315,-0.011931774690411512
2020-07-24,-0.000735894237103037,-0.0021614813827710135,-0.006440206176892893
2020-07-27,0.01954502025793592,0.0190005898247656,0.007292440463693151
2020-07-28,-0.015057250181766216,-0.014115273698477584,-0.0063423410344471964
2020-07-29,0.01791305361228971,0.016601126693602454,0.012298653097522871
2020-07-30,0.008501810170653063,0.007364286007508137,-0.0035681418050718117
2020-07-31,0.03673439891498657,0.04406712485838478,0.007902326334070509
2020-08-03,0.03956606851796603,0.040027451965354954,0.006952031490165433
2020-08-04,0.0038078494906613374,0.0006185136770393563,0.0038628324582343776
2020-08-05,0.002412810567584467,0.001844434458601585,0.006210805335429281
2020-08-06,0.018407601342097735,0.02122524902713945,0.006684746367487726
2020-08-07,-0.017540366188009505,-0.018648911054951325,0.0007179166441584339
2020-08-10,-0.0028178877551762183,-0.002765333240319489,0.0029886616275220934
2020-08-11,-0.027112834193889435,-0.026892808154352153,-0.00825432150555605
2020-08-12,0.038734321631137325,0.035600986320998285,0.013942003511788537
2020-08-13,0.005198463623665088,0.006190102049217483,-0.001807859203622697
2020-08-14,0.0035470971322492844,0.002141680808324553,2.990844572203777e-05
2020-08-17,0.02361343247658639,0.014967055752159154,0.0031767918976508547
2020-08-18,0.0026355532035728566,0.004398779002350506,0.00216025422508781
2020-08-19,-0.004927760795407835,-0.0039191341412053715,-0.004163920142292166
2020-08-20,0.015222245239702096,0.018225524383568552,0.003113667127699671
2020-08-21,0.02964865840231989,0.02664167207401862,0.0035472772582507694
2020-08-24,0.00600094195119764,0.006621659730051554,0.010133320682423008
2020-08-25,0.002381624624756847,0.0023901808075123218,0.003499085970210425
2020-08-26,0.01234082732210373,0.014448239183609825,0.010025673273409863
2020-08-27,0.00042223486349335365,0.0027731591396901183,0.0021866910744676726
2020-08-28,0.01660047365449894,0.011692974877292662,0.006459186872139089
2020-08-31,0.012130841131239004,0.011107768580464318,-0.0036224582391239935
2020-09-01,0.027080595256537977,0.02575796919546236,0.00941849966753483
2020-09-02,0.0121918964714031,0.007025905910700381,0.014464057520523266
2020-09-03,-0.07826099687355566,-0.07535820102878203,-0.034414142194587494
2020-09-04,-0.014523054658076757,-0.01138866899836155,-0.008164704868725003
2020-09-08,-0.05919988782179282,-0.05979800322271689,-0.027322768051173396
2020-09-09,0.04993047571271887,0.0464522830218618,0.01974715761664858
2020-09-10,-0.030792897932679475,-0.030608537329596234,-0.01736362308237105
2020-09-11,-0.010537951792155848,-0.010253593110123728,0.0005091489500861357
2020-09-14,0.031648434401727446,0.02634184686274024,0.013171021609764466
2020-09-15,0.009064056649743302,0.009031788684721986,0.005052606143158389
2020-09-16,-0.028019633563717096,-0.02628767431893855,-0.003968769659973614
2020-09-17,-0.01015841150282078,-0.011375019521306751,-0.008795034156507509
2020-09-18,-0.022048014447438348,-0.022056790596904553,-0.011512675240826331
2020-09-21,0.02265473937968136,0.021803887075281338,-0.011129781198619626
2020-09-22,0.016478811193228804,0.01784926730864478,0.010184214890891274
2020-09-23,-0.03851542255617575,-0.03808415149859393,-0.02319080493952408
2020-09-24,0.013909191261882427,0.012991645780638673,0.0026655416340497506
2020-09-25,0.034293498174058724,0.032636617295141335,0.01616703294909394
2020-09-28,0.014729827913341504,0.01517071979623328,0.016609241542562492
2020-09-29,-0.0011143347695602064,-0.0042639351457941736,-0.0054459934945557675
2020-09-30,0.017643433059878845,0.016563688578490866,0.007582088313141
2020-10-01,0.008265619277141163,0.008677138841305877,0.006419897444065237
2020-10-02,-0.03411821610177419,-0.0328292034399375,-0.009494383045782318
2020-10-05,0.03184477923481355,0.029329337343538778,0.017732838793588
2020-10-06,-0.014342309724517149,-0.018588818182720422,-0.014215723561327609
2020-10-07,0.017522122103206916,0.0177142328737399,0.017406589360766445
2020-10-08,-0.002116983848465407,-0.0007465046073575899,0.008862360268854008
2020-10-09,0.012246754687322317,0.015794442456894944,0.008930251599330585
2020-10-12,0.041027518307181245,0.04250110624283337,0.016087551726572613
2020-10-13,-0.006122930954123307,-0.007660349134227218,-0.006526043110488433
2020-10-14,-0.006323137758148301,-0.005440108419954637,-0.006283278549192639
2020-10-15,-0.006093229691059039,-0.005534703805393316,-0.0012359904012240186
2020-10-16,-0.008448812393944941,-0.007869419191634487,-0.000604180251065789
2020-10-19,-0.0243414335654308,-0.024666359424499663,-0.015203164735371422
2020-10-20,0.008715287289685847,0.008269046101057808,0.004005216374040943
2020-10-21,-0.004532332260182977,-0.0036689484550113563,-0.0018927304099615183
2020-10-22,-0.0070905603009689955,-0.006087195644628163,0.00548537250050507
2020-10-23,0.00575340470524562,0.00347243021603636,0.0033951561175114
2020-10-26,-0.02046447770944911,-0.017949665631075407,-0.01847997438003557
2020-10-27,0.016001533389689904,0.01531330025946378,-0.0034473754462025497
2020-10-28,-0.051112136277902745,-0.04984298425798876,-0.034178943486471436
2020-10-29,0.02618535047540371,0.025134279874491263,0.01016336395565487
2020-10-30,-0.03487711648747064,-0.03432795778052757,-0.010424599895213826
2020-11-02,0.0007372306695117384,0.0001386828472015544,0.011208308341636997
2020-11-03,0.023497228447013924,0.0212218155603523,0.01765583222121414
2020-11-04,0.04953086367650468,0.047535615325189975,0.022349411465989233
2020-11-05,0.03129830375746782,0.03225505098319275,0.019502437468414735
2020-11-06,0.009726583900131331,0.005993885572667912,-0.0002281524046754413
2020-11-09,-0.035914378144777194,-0.030307072351105507,0.0125658562187414
2020-11-10,-0.03331630774842501,-0.027350089958730454,-0.0014669225170186317
2020-11-11,0.035783609718737765,0.03279161532039865,0.007428639777581791
2020-11-12,-0.0015272090020229299,-0.0024102323110249736,-0.009700964507036836
2020-11-13,-0.0021616046193007055,-0.00021971629734949248,0.013844657552270156
2020-11-16,0.009486559836663947,0.008101200517505758,0.012482363190526868
2020-11-17,-0.009065839585627788,-0.009502755451287514,-0.005378203432986894
2020-11-18,-0.008030350759970087,-0.009733227265646382,-0.012034799048418865
2020-11-19,0.004124444527868605,0.0047780392709527945,0.0042100822228270385
2020-11-20,-0.015580396505980235,-0.013451118905038695,-0.006847930643553268
2020-11-23,-0.00902713565105843,-0.011630978449648843,0.005994868256040231
2020-11-24,0.005190735937949091,0.009002859972011579,0.016113363531327973
2020-11-25,0.009630466163873825,0.0072810925165670785,-0.0015418114699069507
2020-11-27,0.0043957297584678034,0.004874464240480192,0.002785043277339083
2020-11-30,0.00876216281949064,0.008399373415160926,-0.004427120818585761
2020-12-01,0.013321902341533631,0.016157925207313583,0.010937474218153165
2020-12-02,0.003528972438872735,0.0019270778653804222,0.0021037166863806522
2020-12-03,-0.005685288178446712,-0.004687983467121004,-0.0002723898225012178
2020-12-04,0.0023533191001442835,0.00040152736589384993,0.008617586595093263
2020-12-07,0.005173329035540204,0.005492627640144754,-0.0020551584575451143
2020-12-08,-0.0019173153955227185,0.001473057642776587,0.0029262862563093073
2020-12-09,-0.023932667565856065,-0.022438283320533835,-0.00896893453822667
2020-12-10,0.0030515923380711,0.0030200301714021997,-0.0003270482487488513
2020-12-11,0.0031471239561280027,0.0031443981443112006,-0.001172808800125047
2020-12-14,0.007322823159398287,0.00424589121226,-0.004476972314226613
2020-12-15,0.017884001246981675,0.02068311359620512,0.013519376022393503
2020-12-16,0.004890514329861355,0.007634979666937915,0.001569445975032835
2020-12-17,0.005019627196752641,0.004532196513169229,0.005591986415525607
2020-12-18,-0.008274717213894537,-0.008891513339746627,-0.003992952215892576
2020-12-21,0.01174461482152811,0.0131856226610791,-0.0035756766388265193
2020-12-22,0.010159817934616991,0.01300181110493599,-0.0016852094503958526
2020-12-23,-0.013424652799663908,-0.012057848976772534,0.0008984400310296792
2020-12-24,0.00478284678159054,0.005977684466231681,0.0038906097729662914
2020-12-28,0.012823937949361356,0.01683175756453441,0.008590619186357396
2020-12-29,-0.004521047792612383,-0.006095775584667385,-0.001907661315141862
2020-12-30,-0.001300253451060921,-0.004689374579425066,0.001426711994670704
2020-12-31,-0.0037559929303263573,-0.0031265146123559354,0.005080870544928118
2021-01-04,-0.013834711270197012,-0.017497844865062985,-0.013613848222061464
2021-01-05,0.011846062340219824,0.009773277605732923,0.006887280908056681
2021-01-06,-0.039514549304673866,-0.03562688832214363,0.0059787103425519295
2021-01-07,0.04013692652204296,0.03659827112022351,0.014857372619009324
2021-01-08,0.0032280604192492786,0.004881654513384315,0.005697691767714952
2021-01-11,-0.002326986400911853,-0.007985721181536842,-0.00674089289396429
2021-01-12,-0.007735132941303124,-0.0072742968993827935,0.00021150483913867646
2021-01-13,0.008757363167839408,0.00981178048837892,0.0026926673233471643
2021-01-14,-0.018323761007460027,-0.017088937493061042,-0.003501919058913394
2021-01-15,-0.01376040952151943,-0.011349684820347483,-0.007292710667477054
2021-01-19,0.012046429619474663,0.01187780898559474,0.007852092777498765
2021-01-20,0.03183239472892311,0.03297058444917758,0.01383866770349984
2021-01-21,0.025668890442803072,0.023294679056429905,0.0009116971367624238
2021-01-22,0.0030842435393714594,0.005936520277338242,-0.0035396268072458437
2021-01-25,0.013068996464075703,0.016546992684299287,0.003943884815386767
2021-01-26,-0.0006963488550680115,0.0023577345918667225,-0.00156101092835903
2021-01-27,-0.014582789867110257,-0.009795720917763219,-0.024440351246929004
2021-01-28,0.0004070408411181629,-0.0015745860820460147,0.008600268434695746
2021-01-29,-0.023761858681953314,-0.02757560718070202,-0.02001950575216027
2021-02-01,0.022902326165889605,0.023675920160125676,0.016645321046213413
2021-02-02,0.009969493655960188,0.007132217874253977,0.01414039551176316
2021-02-03,0.001618953016125431,0.0023300258013754013,0.0007860134568948851
2021-02-04,0.010522830134348108,0.01065035830558161,0.011365908437357852
2021-02-05,-0.0025578200851819424,-0.001997250350873503,0.003935953126337655
2021-02-08,0.02152903796057215,0.013359703023370174,0.007221800303696568
2021-02-09,-0.0044556232194823036,-0.002915782667299749,-0.0006659745177428622
2021-02-10,0.008889779191449582,0.0036427178304821338,-0.0004355763465874185
2021-02-11,0.012636317700645956,0.008573310594701412,0.001615081485827785
2021-02-12,-0.005053861407308383,-0.002268095430776662,0.004939888559142291
2021-02-16,0.001098004213774373,-0.003615132034058411,-0.0008661009011317056
2021-02-17,-0.013652923097049574,-0.010848691902289565,0.00022946813157642687
2021-02-18,-0.00516035667889625,-0.005159284982513235,-0.004255954646928406
2021-02-19,-0.0012528918684409824,-0.002818496589018071,-0.001765864963020114
2021-02-22,-0.03161495882823732,-0.030290471329142046,-0.00769185265780592
2021-02-23,-0.00709609166958125,-0.005537373427336845,0.0012145091296660304
2021-02-24,0.008893094005695785,0.005622868784402302,0.011019271596631519
2021-02-25,-0.046888583851718714,-0.03983064615120016,-0.024095875118591015
2021-02-26,0.015873344314209097,0.012931149853953718,-0.005152607086803318
2021-03-01,0.027584283176748766,0.031245425975415488,0.02424020172459951
2021-03-02,-0.02177120634222133,-0.01983284272158099,-0.007803071116826099
2021-03-03,-0.03210144972531818,-0.029548333468769086,-0.01324584790261818
2021-03-04,-0.017797369396135777,-0.014570315797811319,-0.012374734592308534
2021-03-05,0.013198122119997862,0.014362432830064888,0.01839665800211776
2021-03-08,-0.04317530238522408,-0.03787545903753378,-0.0049788807079338415
2021-03-09,0.049694785597667115,0.043567086110375054,0.014277550765270597
2021-03-10,-0.006379262652003652,-0.0068243930504714,0.006224505976632599
2021-03-11,0.026298432193111305,0.0231326761886419,0.010139251251398473
2021-03-12,-0.008009159668185087,-0.007494538659086936,0.0013469493701374624
2021-03-15,0.015515558516907594,0.013403223419024357,0.0059634597658086985
2021-03-16,0.010891402907606446,0.011553515546893989,-0.0012615500101854638
2021-03-17,-0.0018357892806822873,-0.002955320231832426,0.003409889826091028
2021-03-18,-0.03564865850571981,-0.03350264565424108,-0.014549507814580531
2021-03-19,0.001201302119134125,-0.0004959646455127589,-0.0018504199775843944
2021-03-22,0.026442252773868358,0.02642938273387774,0.00798507297606621
2021-03-23,-0.0029702171517419127,-0.0018124124721283555,-0.007870749649164455
2021-03-24,-0.020547301380924456,-0.01811168344241776,-0.005083465230761419
2021-03-25,-0.005869966226925112,-0.005339410920567712,0.005625776080248279
2021-03-26,0.015737328273398576,0.014034433676603264,0.016114621105916882
2021-03-29,0.001576967860215624,0.00019443882472676148,-0.0005048921927353067
2021-03-30,-0.010864493455684002,-0.011855739454954528,-0.002652871393304168
2021-03-31,0.024230732700090348,0.02167305506648738,0.004053171999842231
2021-04-01,0.02319696950265378,0.020891600350802352,0.010798853469554004
2021-04-05,0.021343355462165738,0.02306713293291809,0.014353430021580627
2021-04-06,-0.003801240572831858,-0.002759879974748136,-0.0005908295895584725
2021-04-07,0.013988402295079952,0.0127172541257353,0.0011573522316983276
2021-04-08,0.014968662044386589,0.015508974630291173,0.004746845514252751
2021-04-09,0.012105233232728569,0.013366818273703718,0.007270021547605809
2021-04-12,0.014393994830843285,0.006036672337551608,0.00036477441464932703
2021-04-13,0.0217745741181737,0.0199423603423464,0.002963606687055309
2021-04-14,-0.018247569522970648,-0.016763011803615613,-0.0034152158889027007
2021-04-15,0.030105400041703662,0.024864494550217754,0.010742622911141142
2021-04-16,-0.0038923035362932175,-0.001885310684247843,0.0033424459201907286
2021-04-19,-0.012404467794959554,-0.007963103767500247,-0.004913118741475375
2021-04-20,-0.009028639348855894,-0.008354175602576985,-0.007321487363810886
2021-04-21,0.008129057930618059,0.007259989474545403,0.009462047573074672
2021-04-22,-0.019329811002076275,-0.01655210332734123,-0.009133296590819628
2021-04-23,0.02048670033092422,0.018994892363793394,0.010842512648790326
2021-04-26,0.006148781672109971,0.004591207449188107,0.0020878121528746796
2021-04-27,-0.0023539766410336505,-0.0015811021290008443,-0.00021564148320862842
2021-04-28,-0.013713041329113626,-0.015090393238484157,-0.0002874009180823256
2021-04-29,-0.0018867279173051161,-0.0028924460029528644,0.00637282651886939
2021-04-30,-0.01233707479357678,-0.010690250394446621,-0.006570562324185181
2021-05-03,-0.0015209402041397682,0.0004767249117389349,0.002156682560160217
2021-05-04,-0.028089451817424428,-0.027162764898030028,-0.006169268587176591
2021-05-05,0.0013672342563090243,0.0001460704978284432,0.0003127546353185462
2021-05-06,0.010163470925636778,0.011303924185456272,0.007985671995543342
2021-05-07,0.012058597563961843,0.010486978800267145,0.007277970085466823
2021-05-10,-0.027871350822159004,-0.026066576268009768,-0.009902231018893648
2021-05-11,-0.0028047586704226246,-0.003933514038278618,-0.008924928780455699
2021-05-12,-0.030862976652447305,-0.029378073576668242,-0.02124520136473429
2021-05-13,0.00933463442515022,0.012557082313694368,0.012012355611946024
2021-05-14,0.027730395888814947,0.024820709396421448,0.015355568967757138
2021-05-17,-0.008889480615591914,-0.009579135882440215,-0.0025446331117011667
2021-05-18,-0.010127431024209913,-0.010038614065726082,-0.008615830912278355
2021-05-19,0.0015865501608589572,0.0011903786411305184,-0.0026216460632286775
2021-05-20,0.024567838950906452,0.021707201428610247,0.010757890495079803
2021-05-21,0.001957349307185385,-0.002841917398113436,-0.0008186555653038052
2021-05-24,0.02585635330023206,0.022753032861652044,0.010194130914102262
2021-05-25,0.0014882305279399672,0.001327905660264861,-0.0022184139770240474
2021-05-26,0.0006770166802246477,0.00014460137284211252,0.0019844536509920907
2021-05-27,-0.011516076459953117,-0.011118656017748597,0.0005249137429530482
2021-05-28,0.014993440133030906,0.008223291208207995,0.0017888488059458751
2021-06-01,-0.003516152291680452,-0.004465661870595738,-0.0008808168402446581
2021-06-02,0.012486214569758514,0.008666112840508156,0.0015723335489050694
2021-06-03,-0.0023899761410170655,-0.0051507087737507895,-0.003711157273480148
2021-06-04,0.0251849242763534,0.023050316451518917,0.009145909310654066
2021-06-07,0.0048132506848274454,0.005312220689641478,-0.0009701297702633394
2021-06-08,-0.0024693403537427994,-0.00112427358679954,0.00021299178503486615
2021-06-09,0.0005622730556995581,0.0017604558452723575,-0.0014917110699406155
2021-06-10,0.0034052377083029217,0.0033171896782171473,0.004648157374793405
2021-06-11,0.011776438086251579,0.009537773222072943,0.0016526739856772554
2021-06-14,0.01439588379410391,0.015104048440422124,0.002238789376844741
2021-06-15,-0.00836762683523647,-0.00748548484458711,-0.0018342208247499325
2021-06-16,0.00045461987432900597,0.00030098135675333816,-0.005583234029620798
2021-06-17,0.02461124581356048,0.02002212252426481,-0.0003319266483239325
2021-06-18,-0.0055726104819845785,-0.006488816073364178,-0.013490074605429614
2021-06-21,0.0050305330025941135,0.008306111716978194,0.014315828506264783
2021-06-22,0.016200136165180384,0.014452940350325249,0.005346238558972649
2021-06-23,0.002011236043610716,0.0006079640799401708,-0.0012051867248416004
2021-06-24,0.0036543761074374253,0.0028294690886245815,0.005915839864830241
2021-06-25,-0.005865628994340695,-0.005221544894244224,0.00355177970347742
2021-06-28,0.02554548206748371,0.02062878229398879,0.0020160963182918046
2021-06-29,0.007854004893941502,0.009007041811644046,0.0005380512781811841
2021-06-30,0.0005227787810040777,0.0008694694067859831,0.000841455429315241
2021-07-01,0.005106924924317709,0.004033604772160792,0.005536716742608805
2021-07-02,0.018492735960116358,0.01947009319496007,0.007643711207570236
2021-07-06,0.008359252582573529,0.007966429345269121,-0.0018217130305857587
2021-07-07,0.0034480492171831867,0.007294900876888733,0.0035341533508350675
2021-07-08,-0.013729219385182862,-0.011870730899243466,-0.008147973175232415
2021-07-09,0.007446699664191313,0.007453888665470698,0.010674720405948301
2021-07-12,0.005540053097363199,0.002037104950551161,0.00358188562706907
2021-07-13,0.0027633682822004726,0.005875471531000208,-0.0034087847887666056
2021-07-14,0.003124254510729471,0.007783703506906537,0.0014922372479568846
2021-07-15,-0.017947626558877345,-0.01271473886204968,-0.003415796930588022
2021-07-16,-0.01917640590814207,-0.014520300036942381,-0.007843394674569959
2021-07-19,-0.0020553580171475123,-0.009280461318879852,-0.014767894320537378
2021-07-20,0.008460256031269467,0.011938762412009196,0.014330251482813416
